customer_id,loyalty_tier,tier_numeric,home_airport,age,gender,preferred_cabin,enrolment_date,membership_months,loyalty_points,last_flight_date,recency_days,frequency,monetary_total_inr,avg_fare_inr,avg_ancillary_inr,cabin_upgrade_ratio,route_diversity,avg_booking_lead_days,business_travel_ratio,on_time_experience_pct,avg_nps,avg_satisfaction,recommendation_rate,feedback_count,value_score,loyalty_score,engagement_score,r_score,f_score,m_score,rfm_score
CUST001431,Bronze,1,BOM,62.0,F,Business,2021-06-19,42.4,2774,2024-02-19,317,4,91699.88,22924.97,1336.26,0.0,4,62.5,0.5,100.0,5.0,2.9,0.0,1,0.0076,0.1619,0.3662,1,1,1,3
CUST001432,Bronze,1,BKK,59.0,Other,Economy,2022-10-27,26.2,1926,2024-12-31,1,10,291100.89,29110.09,1811.95,0.0,9,89.0,0.2,70.0,5.0,2.45,0.0,2,0.0483,0.0762,0.3269,5,2,2,9
CUST001433,Silver,2,BOM,20.0,M,Premium Economy,2023-04-18,20.5,9839,2024-11-29,33,17,785411.34,46200.67,3263.07,0.1176,14,80.9,0.2941,88.24,7.0,3.1,0.6667,3,0.105,0.1737,0.6304,4,4,3,11
CUST001434,Bronze,1,ICN,62.0,F,Business,2020-05-22,55.4,3945,2024-12-22,10,7,198974.18,28424.88,1870.66,0.0,7,83.9,0.1429,71.43,5.67,3.17,0.0,3,0.0282,0.2313,0.4167,5,2,1,8
CUST001435,Gold,3,DXB,37.0,Other,Economy,2022-12-05,24.9,35258,2024-11-14,48,37,4545998.27,122864.82,8900.32,0.5405,29,86.9,0.2973,72.97,7.08,3.91,0.6667,12,0.349,0.3476,0.7045,3,5,5,13
CUST001436,Silver,2,ORD,42.0,M,Premium Economy,2022-03-03,34.0,15603,2024-11-12,50,22,1108729.66,50396.8,3933.42,0.1364,20,87.0,0.5,86.36,6.0,3.95,0.75,4,0.1445,0.252,0.6856,3,4,4,11
CUST001437,Bronze,1,LHR,18.0,M,Economy,2023-03-20,21.5,3988,2024-09-29,94,9,231605.07,25733.9,2548.66,0.0,6,112.1,0.3333,55.56,5.25,2.83,0.0,4,0.0406,0.0544,0.3701,2,2,2,6
CUST001438,Bronze,1,CCU,30.0,Other,Economy,2020-07-21,53.4,75,2024-04-20,256,3,91468.67,30489.56,2001.33,0.0,3,115.3,0.3333,100.0,6.0,3.0,0.0,2,0.0019,0.2156,0.415,1,1,1,3
CUST001439,Bronze,1,DXB,67.0,Other,First,2021-10-23,38.3,2723,2024-08-16,138,8,175985.84,21998.23,1631.28,0.0,8,88.5,0.25,100.0,6.0,3.1,0.0,1,0.033,0.1404,0.4237,2,2,1,5
CUST001440,Silver,2,BOM,30.0,F,Economy,2021-06-11,42.7,22928,2024-11-11,51,17,1182854.02,69579.65,5062.33,0.2941,15,111.1,0.4118,82.35,6.4,3.46,0.6,5,0.1189,0.3072,0.6212,3,4,4,11
CUST001441,Silver,2,BLR,55.0,Other,Business,2022-09-16,27.5,20189,2024-09-05,118,16,1462131.45,91383.22,5546.17,0.3125,12,111.3,0.25,87.5,7.0,4.0,0.3333,3,0.123,0.2242,0.6258,2,3,4,9
CUST001442,Gold,3,JNB,34.0,F,Business,2022-07-07,29.9,41655,2024-12-27,5,39,4968716.87,127403.0,7245.03,0.5385,25,92.5,0.3846,74.36,7.45,3.89,0.9091,11,0.375,0.3823,0.7782,5,5,5,15
CUST001443,Bronze,1,AUH,70.0,F,Premium Economy,2022-06-20,30.4,3522,2023-05-08,604,4,127368.86,31842.22,2848.67,0.0,4,52.5,0.0,50.0,5.67,2.83,0.0,3,0.0088,0.1002,0.3869,1,1,1,3
CUST001444,Gold,3,JNB,19.0,Other,Business,2022-10-21,26.4,57547,2024-12-31,1,41,4271686.34,104187.47,8295.05,0.439,24,89.9,0.2195,82.93,6.93,3.54,0.5714,14,0.362,0.3854,0.6423,5,5,5,15
CUST001445,Silver,2,BKK,72.0,M,Premium Economy,2022-11-17,25.5,10807,2024-11-12,50,14,589288.46,42092.03,3616.98,0.1429,12,83.9,0.4286,92.86,7.67,3.73,0.6667,3,0.0813,0.2011,0.7124,3,3,3,9
CUST001446,Bronze,1,ORD,59.0,M,Economy,2022-05-13,31.7,1063,2024-08-03,151,8,359378.66,44922.33,2868.12,0.125,7,76.8,0.375,62.5,5.0,3.47,0.3333,3,0.0394,0.1037,0.4995,2,2,2,6
CUST001447,Bronze,1,CCU,31.0,Other,Economy,2020-12-04,48.9,2365,2024-11-08,54,6,264917.28,44152.88,3931.35,0.0,5,115.0,0.5,83.33,,,,0,0.0249,0.1952,,3,1,2,6
CUST001448,Bronze,1,AUH,72.0,M,Economy,2021-06-21,42.4,2212,2024-05-19,227,4,96552.68,24138.17,720.26,0.0,4,99.2,0.75,75.0,4.0,3.3,0.0,1,0.0077,0.1611,0.3613,1,1,1,3
CUST001449,Silver,2,ORD,50.0,M,Economy,2023-06-27,18.2,7728,2024-12-26,6,19,1069706.3,56300.33,2947.81,0.1053,16,90.4,0.2105,78.95,5.8,3.18,0.2,5,0.1262,0.1589,0.4727,5,4,4,13
CUST001450,Gold,3,DEL,34.0,Other,Business,2022-01-31,35.0,35635,2024-10-29,64,40,4050462.58,101261.56,5697.24,0.4,27,81.4,0.425,85.0,7.2,3.8,0.7,10,0.3486,0.4008,0.708,3,5,5,13
CUST001451,Bronze,1,JNB,30.0,F,Economy,2023-06-03,19.0,2786,2024-07-19,166,3,127274.91,42424.97,2795.24,0.0,2,61.3,0.0,66.67,,,,0,0.0032,0.0398,,1,1,1,3
CUST001452,Silver,2,NBO,28.0,M,Economy,2020-04-26,56.2,7192,2024-09-05,118,13,1012561.15,77889.32,5286.7,0.3846,11,97.3,0.3077,92.31,7.2,2.9,0.6,5,0.0904,0.3565,0.6042,2,3,4,9
CUST001453,Bronze,1,SIN,38.0,Other,Economy,2023-12-25,12.3,343,2024-10-23,70,5,214215.27,42843.05,4562.56,0.2,5,83.6,0.2,100.0,,,,0,0.0175,0.0015,,3,1,1,5
CUST001454,Silver,2,JFK,59.0,F,Economy,2023-04-02,21.0,15327,2024-06-14,201,19,1256644.14,66139.17,3856.68,0.2105,16,93.3,0.2632,57.89,6.8,3.72,0.6,5,0.1327,0.1837,0.66,1,4,4,9
CUST001455,Silver,2,ORD,55.0,M,Economy,2023-10-27,14.2,16164,2024-11-22,40,12,733292.22,61107.68,4585.87,0.25,10,104.7,0.25,100.0,7.5,4.0,1.0,2,0.075,0.1494,0.8125,4,3,3,10
CUST001456,Bronze,1,FRA,70.0,F,Economy,2023-03-27,21.2,873,2024-06-29,186,5,184384.73,36876.95,2911.62,0.2,4,92.8,0.4,60.0,,,,0,0.0164,0.0487,,1,1,1,3
CUST001457,Platinum,4,JFK,35.0,F,Business,2022-04-10,32.8,205622,2024-12-23,9,44,8382867.58,190519.72,12541.95,0.8409,29,91.5,0.3182,86.36,8.4,4.38,0.7,10,0.5224,0.7347,0.8068,5,5,5,15
CUST001458,Gold,3,BLR,38.0,M,Economy,2023-06-10,18.8,64291,2024-12-05,27,39,4204033.44,107795.73,8295.33,0.4103,23,83.7,0.3333,76.92,7.57,4.14,0.7143,14,0.3483,0.3548,0.7561,4,5,5,14
CUST001459,Silver,2,CCU,38.0,M,Business,2022-06-14,30.6,7583,2024-11-04,58,21,1196460.1,56974.29,2749.93,0.2381,20,99.3,0.2857,76.19,7.17,3.45,0.5,6,0.1419,0.2234,0.6262,3,4,4,11
CUST001460,Platinum,4,NRT,72.0,M,First,2022-05-02,32.0,247464,2024-12-10,22,31,6763222.88,218168.48,17130.85,0.8065,20,83.3,0.3548,83.87,8.11,4.2,0.7778,9,0.3926,0.7868,0.7989,4,5,5,14
CUST001461,Silver,2,BLR,74.0,F,Economy,2023-06-22,18.4,6705,2024-11-03,59,15,657035.78,43802.39,3501.42,0.0667,14,79.5,0.2667,93.33,6.75,3.58,0.75,4,0.0893,0.1586,0.6833,3,3,3,9
CUST001462,Silver,2,BKK,48.0,F,Economy,2022-08-12,28.7,10203,2024-12-04,28,15,933306.64,62220.44,4606.29,0.1333,13,77.1,0.6,73.33,6.25,3.15,0.5,4,0.0989,0.217,0.5631,4,3,3,10
CUST001463,Gold,3,JNB,62.0,M,Business,2023-04-17,20.5,72759,2024-09-21,102,19,2224361.39,117071.65,8723.73,0.4737,16,109.8,0.3684,94.74,7.5,3.93,0.625,8,0.1665,0.3751,0.7126,2,4,4,10
CUST001464,Silver,2,DEL,33.0,F,Economy,2022-12-13,24.6,23897,2024-08-07,147,11,741869.66,67442.7,5367.49,0.0909,8,105.2,0.1818,81.82,6.8,3.78,0.4,5,0.0697,0.2141,0.6152,2,3,3,8
CUST001465,Bronze,1,BKK,31.0,Other,Economy,2021-09-25,39.2,4323,2024-12-15,17,6,186267.88,31044.65,2997.31,0.0,6,43.5,0.0,66.67,5.0,2.9,0.0,1,0.0221,0.1473,0.3662,4,1,1,6
CUST001466,Gold,3,NBO,35.0,M,Economy,2020-08-10,52.7,41711,2024-11-06,56,39,4284522.87,109859.56,8082.12,0.5897,23,85.6,0.3846,71.79,6.82,3.88,0.7273,11,0.3511,0.5013,0.7066,3,5,5,13
CUST001467,Silver,2,LHR,55.0,M,Economy,2023-05-01,20.1,11041,2024-11-18,44,13,1087576.51,83659.73,7981.25,0.1538,11,67.8,0.3846,69.23,6.5,3.45,0.5,2,0.093,0.1733,0.5994,3,3,4,10
CUST001468,Silver,2,BOM,32.0,M,Economy,2023-05-16,19.6,9356,2024-12-25,7,15,726076.36,48405.09,1909.72,0.1333,13,89.9,0.2667,86.67,6.0,3.27,0.5,4,0.0917,0.1684,0.5636,5,3,3,11
CUST001469,Bronze,1,DEL,71.0,Other,Economy,2023-03-06,21.9,2796,2024-05-27,219,7,232575.93,33225.13,2538.3,0.0,7,69.4,0.2857,85.71,6.25,3.05,0.5,4,0.0294,0.0549,0.5544,1,2,2,5
CUST001470,Silver,2,SYD,44.0,F,Economy,2022-11-04,25.9,11604,2024-10-31,62,11,398514.21,36228.56,2511.86,0.0,10,73.5,0.5455,81.82,5.5,3.95,1.0,2,0.0577,0.2043,0.7281,3,3,2,8
CUST001471,Bronze,1,LHR,49.0,F,Economy,2023-02-11,22.7,2065,2024-11-27,35,10,206044.07,20604.41,1489.09,0.0,8,92.5,0.5,100.0,6.67,3.0,0.0,3,0.0453,0.0581,0.4418,4,2,1,7
CUST001472,Bronze,1,DXB,51.0,F,Economy,2023-01-04,23.9,2352,2024-12-12,20,7,635557.84,90793.98,2635.63,0.1429,7,110.6,0.4286,85.71,8.0,4.1,1.0,1,0.0434,0.0647,0.8413,4,2,3,9
CUST001473,Bronze,1,LAX,22.0,Other,Business,2022-06-16,30.6,1837,2023-11-20,408,3,224985.49,74995.16,7753.96,0.3333,2,101.0,0.0,100.0,5.0,3.4,0.0,1,0.0066,0.099,0.41,1,1,2,4
CUST001474,Gold,3,LAX,48.0,M,First,2021-11-05,37.9,67285,2024-11-21,41,18,1928343.09,107130.17,6270.54,0.5,12,100.8,0.2222,88.89,7.0,3.79,0.5714,7,0.1506,0.4585,0.667,3,4,4,11
CUST001475,Bronze,1,HYD,59.0,M,Premium Economy,2023-06-13,18.7,3037,2024-08-25,129,7,279991.88,39998.84,2535.13,0.1429,7,41.0,0.2857,85.71,7.0,3.4,0.0,1,0.031,0.0385,0.49,2,2,2,6
CUST001476,Bronze,1,DEL,65.0,F,Business,2022-08-19,28.4,877,2024-06-08,207,7,539511.55,77073.08,8296.1,0.2857,7,97.6,0.2857,71.43,6.0,3.7,0.3333,3,0.0401,0.0862,0.5596,1,2,3,6
CUST001477,Silver,2,CCU,69.0,Other,Premium Economy,2022-03-02,34.0,5110,2024-08-07,147,14,1279691.59,91406.54,6526.07,0.2857,11,112.7,0.0714,78.57,7.67,4.37,0.6667,3,0.1054,0.2378,0.7683,2,3,4,9
CUST001478,Bronze,1,ORD,39.0,M,Economy,2021-08-14,40.6,888,2024-11-22,40,9,231091.75,25676.86,1947.16,0.0,8,78.8,0.5556,77.78,6.5,3.45,0.0,4,0.0406,0.1499,0.4744,4,2,2,8
CUST001479,Silver,2,BKK,30.0,Other,Economy,2023-06-19,18.5,23520,2024-09-22,101,15,824328.77,54955.25,3221.07,0.2,14,88.5,0.4667,80.0,6.67,3.43,0.3333,3,0.0951,0.1817,0.5628,2,3,3,8
CUST001480,Bronze,1,CDG,38.0,M,Business,2022-09-22,27.3,1975,2024-11-08,54,9,227636.15,25292.91,1089.47,0.0,8,62.3,0.2222,88.89,6.0,3.26,0.0,5,0.0405,0.082,0.4377,3,2,2,7
CUST001481,Bronze,1,MAA,24.0,Other,Economy,2021-01-01,48.0,359,2024-05-06,240,7,156063.57,22294.8,1532.73,0.0,6,87.1,0.2857,71.43,5.33,2.9,0.0,3,0.0267,0.1878,0.3795,1,2,1,4
CUST001482,Silver,2,AUH,63.0,M,Business,2022-07-25,29.3,17152,2024-11-27,35,9,312412.64,34712.52,1943.12,0.1111,7,59.4,0.3333,88.89,5.0,2.4,0.0,1,0.0434,0.2295,0.3225,4,2,2,8
CUST001483,Gold,3,ICN,35.0,Other,Economy,2020-07-28,53.2,47335,2024-11-24,38,38,3635704.49,95676.43,5824.42,0.3158,25,95.2,0.3158,84.21,7.86,4.04,0.8571,7,0.3229,0.5115,0.7947,4,5,5,14
CUST001484,Platinum,4,JNB,52.0,Other,Premium Economy,2022-06-13,30.7,255616,2024-12-19,13,62,13421605.62,216477.51,12908.96,0.9194,33,84.3,0.3226,77.42,8.05,4.16,0.9474,19,0.7998,0.791,0.8354,5,5,5,15
CUST001485,Gold,3,DXB,71.0,F,First,2020-09-25,51.2,30813,2024-11-21,41,39,4613781.75,118302.1,7023.93,0.5641,22,80.9,0.2564,79.49,7.33,3.89,0.8889,9,0.3626,0.4789,0.7683,3,5,5,13
CUST001486,Platinum,4,SIN,45.0,Other,First,2023-11-07,13.8,118068,2024-12-27,5,44,9441798.82,214586.34,15950.92,0.8864,27,99.4,0.3864,81.82,7.67,4.22,0.8,15,0.5594,0.5177,0.7885,5,5,5,15
CUST001487,Bronze,1,DXB,60.0,F,Premium Economy,2022-12-30,24.1,1285,2023-11-08,420,6,151688.38,25281.4,1703.38,0.0,6,117.0,0.3333,66.67,,,,0,0.0209,0.0644,,1,1,1,3
CUST001488,Silver,2,BOM,36.0,F,Premium Economy,2022-11-09,25.8,9407,2024-12-14,18,14,348082.2,24863.01,1320.87,0.0,11,106.0,0.5,92.86,6.0,3.6,0.0,4,0.0728,0.2008,0.4675,4,3,2,9
CUST001489,Gold,3,BLR,27.0,Other,Economy,2023-01-16,23.5,49778,2024-11-10,52,34,4716679.67,138725.87,9632.28,0.5588,23,85.4,0.2353,79.41,7.0,3.45,0.4,10,0.3381,0.3598,0.5944,3,5,5,13
CUST001490,Bronze,1,CCU,24.0,M,Premium Economy,2022-09-19,27.4,1259,2024-06-12,203,10,375899.54,37589.95,1818.68,0.1,9,76.6,0.5,60.0,4.5,3.5,0.0,2,0.0513,0.0815,0.3988,1,2,2,5
CUST001491,Platinum,4,SYD,63.0,Other,Business,2023-02-13,22.6,193765,2024-12-29,3,31,4998128.9,161229.96,10856.85,0.7419,23,85.7,0.4516,77.42,8.0,3.94,0.7778,9,0.331,0.6655,0.7717,5,5,5,15
CUST001492,Silver,2,CCU,46.0,F,Business,2020-08-08,52.8,14148,2024-12-07,25,23,1550329.54,67405.63,5293.84,0.1739,19,85.6,0.2174,86.96,6.33,3.53,0.3333,6,0.1655,0.3481,0.5579,4,4,4,12
CUST001493,Gold,3,BKK,43.0,F,First,2020-02-09,58.7,63102,2024-12-06,26,23,2134931.28,92823.1,7079.31,0.4783,16,98.0,0.3478,73.91,7.6,3.81,0.6,10,0.1859,0.5614,0.6999,4,4,4,12
CUST001494,Silver,2,NRT,72.0,M,Business,2022-12-29,24.1,9430,2024-10-22,71,15,741862.31,49457.49,3527.91,0.2667,15,83.5,0.3333,86.67,6.0,4.0,0.0,1,0.0922,0.192,0.5025,3,3,3,9
CUST001495,Silver,2,NBO,21.0,Other,Economy,2023-07-14,17.6,12913,2024-12-11,21,13,360056.86,27696.68,1942.54,0.0,12,81.9,0.1538,84.62,5.2,3.36,0.0,5,0.0676,0.1627,0.4145,4,3,2,9
CUST001496,Bronze,1,NRT,34.0,F,Premium Economy,2022-11-07,25.8,1460,2024-11-27,35,3,120916.24,40305.41,2634.56,0.0,3,49.7,0.3333,100.0,,,,0,0.0029,0.0735,,4,1,1,6
CUST001497,Bronze,1,NBO,51.0,M,Economy,2022-03-13,33.7,3458,2024-05-26,220,5,133988.67,26797.73,1050.58,0.0,5,116.8,0.4,100.0,6.5,3.0,0.0,2,0.0147,0.1174,0.435,1,1,1,3
CUST001498,Gold,3,DEL,19.0,M,Business,2023-01-29,23.1,30481,2024-12-22,10,24,2495195.42,103966.48,6201.33,0.5,20,94.5,0.2917,91.67,6.67,3.72,0.5,6,0.2042,0.3317,0.6298,5,4,4,13
CUST001499,Gold,3,LAX,48.0,M,Economy,2020-06-19,54.4,28751,2024-12-27,5,39,5749846.47,147431.96,9116.77,0.5897,26,87.5,0.3846,89.74,7.92,3.93,0.8333,12,0.4023,0.4928,0.7815,5,5,5,15
CUST001500,Gold,3,HYD,38.0,F,Economy,2022-07-16,29.6,74317,2024-12-15,17,33,5523065.72,167365.63,10772.43,0.6364,27,81.0,0.303,72.73,7.29,3.93,0.7143,7,0.3606,0.4247,0.7266,4,5,5,14
CUST001501,Silver,2,NRT,60.0,Other,Economy,2023-01-07,23.8,22112,2024-07-21,164,12,1022333.26,85194.44,6539.12,0.1667,11,96.3,0.25,91.67,6.0,3.2,0.5,2,0.0851,0.2075,0.5575,1,3,4,8
CUST001502,Silver,2,BOM,42.0,F,Premium Economy,2023-09-23,15.3,5860,2024-09-10,113,11,889315.29,80846.84,6296.31,0.2727,11,103.5,0.2727,72.73,,,,0,0.0748,0.1412,,2,3,3,8
CUST001503,Bronze,1,CDG,40.0,Other,Economy,2021-09-24,39.3,4226,2024-05-06,240,4,89648.86,22412.22,2045.99,0.0,4,76.5,0.5,75.0,,,,0,0.0075,0.1476,,1,1,1,3
CUST001504,Bronze,1,SYD,27.0,F,Premium Economy,2021-12-13,36.6,2634,2024-06-17,198,5,129695.77,25939.15,2105.34,0.0,4,75.8,0.6,100.0,6.0,3.3,0.0,2,0.0145,0.1314,0.4412,1,1,1,3
CUST001505,Silver,2,NRT,64.0,M,Premium Economy,2022-08-27,28.2,6737,2024-09-09,114,16,759857.83,47491.11,2889.87,0.125,13,88.4,0.3125,75.0,5.71,3.5,0.1429,7,0.0985,0.2098,0.4829,2,3,3,8
CUST001506,Gold,3,SIN,47.0,Other,Economy,2023-08-22,16.4,37108,2024-10-20,73,28,2957371.15,105620.4,7020.65,0.4643,19,89.5,0.5,82.14,7.45,3.55,0.5455,11,0.2428,0.3057,0.6575,3,5,5,13
CUST001507,Gold,3,LHR,73.0,F,Business,2023-12-22,12.4,59687,2024-12-19,13,30,3368572.92,112285.76,8821.18,0.5333,21,87.0,0.2333,73.33,6.38,3.73,0.5625,16,0.2685,0.3152,0.6347,5,5,5,15
CUST001508,Gold,3,ORD,53.0,F,Business,2022-12-13,24.6,37704,2024-12-28,4,19,1786708.43,94037.29,6955.3,0.4737,16,106.2,0.3684,78.95,7.33,3.83,0.6667,3,0.1512,0.3493,0.7075,5,4,4,13
CUST001509,Bronze,1,BLR,33.0,M,Economy,2021-01-28,47.1,3277,2024-09-21,102,9,211724.61,23524.96,1862.41,0.0,8,108.2,0.5556,100.0,5.33,3.0,0.0,3,0.0399,0.1871,0.3882,2,2,1,5
CUST001510,Bronze,1,CCU,44.0,F,Economy,2021-01-14,47.6,3438,2024-04-26,250,3,108199.16,36066.39,2082.97,0.0,3,130.7,0.3333,66.67,,,,0,0.0025,0.1899,,1,1,1,3
CUST001511,Gold,3,BOM,23.0,F,Business,2021-11-27,37.2,35267,2024-12-04,28,28,3128303.58,111725.13,7560.65,0.5,20,83.2,0.2143,82.14,7.08,3.69,0.6923,13,0.2488,0.4118,0.6916,4,5,5,14
CUST001512,Bronze,1,SIN,43.0,M,Economy,2023-11-15,13.6,1531,2023-11-22,406,5,126553.67,25310.73,1755.34,0.0,5,103.0,0.4,100.0,6.0,3.47,0.0,3,0.0144,0.0099,0.4561,1,1,1,3
CUST001513,Silver,2,FRA,44.0,F,Economy,2022-09-26,27.2,21554,2024-12-13,19,22,1626325.71,73923.9,4718.44,0.4091,16,73.6,0.2727,77.27,6.33,3.7,0.5833,12,0.1625,0.2245,0.6353,4,4,4,12
CUST001514,Bronze,1,LHR,51.0,M,Economy,2020-02-04,58.9,1099,2024-08-25,129,10,579042.73,57904.27,5343.75,0.1,9,113.0,0.6,80.0,6.0,3.17,0.0,3,0.0584,0.2457,0.4299,2,2,3,7
CUST001515,Bronze,1,JNB,36.0,Other,Economy,2022-10-31,26.1,2386,2022-10-30,794,3,71494.67,23831.56,1440.32,0.0,3,67.0,0.6667,100.0,,,,0,0.0012,0.0763,,1,1,1,3
CUST001516,Bronze,1,HYD,55.0,F,Economy,2023-06-22,18.4,1817,2024-06-04,211,11,215888.25,19626.2,1792.77,0.0,10,90.2,0.3636,90.91,5.0,3.15,0.0,2,0.0513,0.0353,0.3881,1,3,1,5
CUST001517,Platinum,4,NBO,52.0,M,Business,2020-03-12,57.7,240379,2024-12-25,7,66,14937132.83,226320.19,15295.01,0.8636,31,96.5,0.3182,92.42,8.32,4.38,0.96,25,0.8752,0.9114,0.8685,5,5,5,15
CUST001518,Bronze,1,AUH,59.0,F,Economy,2023-07-14,17.6,3331,2024-12-20,12,7,285659.75,40808.54,2492.27,0.1429,6,59.1,0.1429,85.71,6.0,3.1,0.0,3,0.0312,0.0332,0.4237,5,2,2,9
CUST001519,Platinum,4,LAX,42.0,M,First,2023-12-15,12.6,212487,2024-12-14,18,31,5402483.27,174273.65,11122.26,0.6129,20,83.1,0.3226,74.19,7.25,3.7,0.625,8,0.3451,0.6385,0.6825,4,5,5,14
CUST001520,Bronze,1,ICN,69.0,M,Business,2020-08-26,52.2,3399,2024-10-08,85,9,482315.15,53590.57,2478.24,0.1111,7,90.8,0.2222,88.89,5.0,4.1,1.0,1,0.0494,0.2139,0.7212,2,2,3,7
CUST001521,Silver,2,JNB,39.0,F,Business,2021-09-03,39.9,14294,2024-11-03,59,22,1893773.34,86080.61,4788.08,0.2727,18,93.6,0.3182,86.36,6.5,3.61,0.5,10,0.1719,0.281,0.6134,3,4,4,11
CUST001522,Gold,3,NBO,43.0,F,Business,2020-08-13,52.6,29997,2024-11-30,32,20,2871635.05,143581.75,8889.45,0.55,16,105.2,0.25,75.0,8.0,4.15,0.8333,6,0.1948,0.4851,0.804,4,4,5,13
CUST001523,Bronze,1,NRT,36.0,M,Economy,2022-01-29,35.1,1895,2024-12-30,2,7,308994.89,44142.13,3423.83,0.1429,7,72.6,0.1429,85.71,6.33,3.77,0.3333,3,0.032,0.1226,0.5789,5,2,2,9
CUST001524,Platinum,4,CCU,28.0,Other,Business,2023-08-04,17.0,113766,2024-12-20,12,53,9238029.35,174302.44,12756.57,0.7358,32,92.3,0.2264,81.13,7.55,4.21,0.85,20,0.603,0.5286,0.7954,5,5,5,15
CUST001525,Bronze,1,BLR,44.0,M,Business,2020-12-30,48.1,298,2024-12-25,7,10,402895.04,40289.5,1830.26,0.1,8,99.9,0.2,90.0,,,,0,0.0522,0.1883,,5,2,2,9
CUST001526,Bronze,1,CDG,58.0,M,Economy,2023-09-29,15.1,3239,2023-10-11,448,6,185997.51,30999.59,2482.26,0.0,6,84.8,0.3333,100.0,,,,0,0.0221,0.02,,1,1,1,3
CUST001527,Platinum,4,BOM,45.0,M,First,2021-10-24,38.3,169718,2024-12-19,13,34,7844337.82,230715.82,15685.45,0.7941,25,97.4,0.3235,70.59,7.75,4.06,0.75,8,0.4473,0.7151,0.7652,5,5,5,15
CUST001528,Bronze,1,LAX,42.0,M,Premium Economy,2022-10-11,26.7,1743,2024-12-24,8,9,354234.14,39359.35,2497.52,0.1111,7,81.7,0.4444,88.89,5.0,2.0,0.0,1,0.0449,0.0785,0.2875,5,2,2,9
CUST001529,Silver,2,SYD,70.0,F,Economy,2020-06-28,54.1,23744,2024-12-29,3,16,1377808.33,86113.02,6575.03,0.25,13,89.9,0.3125,75.0,7.14,3.8,0.5714,7,0.1201,0.3678,0.6734,5,3,4,12
CUST001530,Gold,3,SYD,57.0,M,Economy,2022-04-19,32.5,32590,2024-12-06,26,25,2539769.29,101590.77,7567.04,0.48,18,96.0,0.44,84.0,6.5,3.71,0.4,10,0.2113,0.3836,0.5971,4,4,4,12
CUST001531,Bronze,1,CDG,67.0,M,Economy,2023-03-28,21.2,3906,2024-03-31,276,4,115221.45,28805.36,1589.78,0.0,4,96.0,0.5,75.0,,,,0,0.0084,0.0527,,1,1,1,3
CUST001532,Bronze,1,HYD,57.0,Other,Premium Economy,2023-11-26,13.2,3035,2024-10-20,73,7,185129.0,26447.0,1166.41,0.0,6,87.6,0.1429,85.71,5.67,2.97,0.0,3,0.0277,0.0098,0.3992,3,2,1,6
CUST001533,Gold,3,BLR,54.0,Other,Business,2021-06-18,42.5,36913,2024-11-28,34,37,4485783.04,121237.38,7954.22,0.6216,24,84.0,0.2973,81.08,7.25,4.12,0.75,12,0.3469,0.4417,0.7505,4,5,5,14
CUST001534,Silver,2,ICN,66.0,Other,Business,2020-04-26,56.2,23766,2024-11-18,44,23,1055194.08,45878.0,2224.27,0.1739,19,70.3,0.1739,82.61,6.25,3.08,0.0,4,0.1482,0.3788,0.432,3,4,4,11
CUST001535,Bronze,1,LAX,66.0,Other,Economy,2021-12-13,36.6,4277,2024-05-11,235,6,149685.27,24947.54,1498.81,0.0,6,84.2,0.1667,83.33,6.5,2.7,0.5,2,0.0208,0.1336,0.5337,1,1,1,3
CUST001536,Bronze,1,ICN,27.0,F,Business,2020-07-13,53.6,174,2024-07-04,181,8,585575.25,73196.91,4722.95,0.25,8,57.5,0.375,87.5,7.0,3.7,0.5,2,0.0473,0.2168,0.6412,1,2,3,6
CUST001537,Gold,3,FRA,29.0,M,Business,2023-09-11,15.7,61956,2024-12-18,14,26,3039099.85,116888.46,7999.51,0.4615,18,80.8,0.3077,88.46,6.86,3.73,0.5714,7,0.2344,0.3355,0.6561,5,5,5,15
CUST001538,Silver,2,BKK,48.0,M,Premium Economy,2021-07-10,41.8,18687,2024-12-24,8,11,755601.54,68691.05,4824.33,0.2727,9,97.4,0.5455,72.73,5.25,3.4,0.25,4,0.0702,0.2968,0.4825,5,3,3,11
CUST001539,Silver,2,SYD,64.0,M,Economy,2022-08-20,28.4,24739,2024-09-18,105,15,1460323.36,97354.89,6254.72,0.3333,12,101.5,0.4,80.0,6.25,3.25,0.25,4,0.1173,0.235,0.5094,2,3,4,9
CUST001540,Gold,3,DEL,71.0,F,Premium Economy,2020-10-29,50.1,34336,2024-09-24,99,29,3523681.73,121506.27,9457.84,0.5517,20,72.0,0.3793,86.21,7.43,3.99,0.7143,7,0.2682,0.4779,0.7374,2,5,5,12
CUST001541,Silver,2,BKK,69.0,M,Economy,2021-07-26,41.2,22842,2024-09-06,117,21,978341.42,46587.69,3213.81,0.0952,16,113.6,0.3333,85.71,6.25,2.83,0.0,4,0.1343,0.2993,0.4101,2,4,4,10
CUST001542,Bronze,1,SIN,54.0,F,Economy,2021-04-20,44.4,596,2024-11-01,61,5,132453.49,26490.7,2140.9,0.0,3,116.8,0.4,80.0,6.0,3.5,0.0,2,0.0146,0.1694,0.4587,3,1,1,5
CUST001543,Bronze,1,SYD,67.0,M,Economy,2022-12-04,24.9,2759,2024-09-12,111,11,382282.01,34752.91,1735.27,0.0909,11,59.6,0.1818,81.82,6.67,3.37,0.0,3,0.0571,0.0705,0.4742,2,3,2,7
